original,translate
You've returned,你回来了，
Did you find the medicine?,你找到药了吗？，
The child looks healthier already and his fever appears to have broken,孩子看起来已经健康多了，烧似乎也退了，
Hannah smiles gratefully at you,汉娜感激地对你微笑，
The mother removes the necklace from her neck,母亲从脖子上取下项链，
I can give you my necklace,我可以把我的项链给你，
"I don't know how much it's worth, but it's all I have",“我不知道它值多少钱，但这是我全部家当了”，
I'll take it,我收下了，
Keep it,留着吧，
Bless the Holy Tombs!,祝福圣墓！，
You don't know how much this means to me,你不知道这对我意味着什么，
And little Allyn!,还有小艾琳！，
Hannah gingerly feeds her child a piece of bread dipped in the foul brew,汉娜小心翼翼地喂孩子吃了一块蘸了那难闻药水的面包，
The child offers a slight grimace at the taste but seems no worse for wear,孩子尝到味道微微做了个鬼脸，但似乎并无大碍，
What about my reward?,我的报酬呢？，
#Chapter1Roland,#第一章罗兰
Howling laughter fills the air as the mad-men charge towards you!,狂笑声响彻空气，那群疯子朝你冲了过来！
The man licks his sore lips excitedly,那人兴奋地舔着干裂的嘴唇
You… you hear it too?,你……你也听到了？
The call?,那个呼唤？
I do!,我听到了！
"Where... or what, is it coming from?",它来自……哪里，或者是什么东西？
"Straining to see through the dense fog, you finally spot them",透过浓雾竭力望去，你终于发现了他们
A group of men prowling the shoreline like carrion-eaters looking for dead flesh,一群人在海岸线上徘徊，如同食腐者寻找死尸
They are unkempt and dressed in rags with bare torsos and broad shoulders adorned by a strange mixture of sailor's tattoos and crude symbols,他们蓬头垢面，穿着破布，裸露着躯干，宽阔的肩膀上混杂着水手纹身和粗糙的符号
"They carry an assortment of cruel-looking, rusted tools turned to weapons",他们拿着各式各样锈迹斑斑、模样残忍的工具，改造成了武器
"Gibbering chatter, laughter and whimpering drifts across the fog in a steady stream, Whoever these men are, their minds are long gone",含混不清的喋喋不休、笑声和呜咽声源源不断地飘过浓雾。不管这些人是谁，他们的神智早已丧失
You sit still until a group of them passes you by,你一动不动地坐着，直到一队人从你身边走过
Perhaps you might be able to slip past them?,也许你能悄悄溜过去？
Call out to the men,朝那些人喊话
Leave quietly,悄悄离开
The spiral patterns look oddly familiar though you are certain you’ve never seen it before,螺旋图案看起来异常熟悉，尽管你确定从未见过
It’s something deeper,那是某种更深层的东西
Something primal,某种原始的东西
It draws you in!,它吸引着你！
Here - to this place,这里——来到这个地方
This is the beginning and the end,这是起点也是终点
The Reavers notice you staring,劫掠者们注意到你在盯着看
You hear it don’t you?,你听到了，不是吗？
The call of... what?,……什么的呼唤？
The men fan out and regard you with a cruel glare,那些人散开，用残忍的目光打量着你
I’m going to enjoy this,我会很享受这个
one of them snarls as he draws a rusty dagger,其中一人咆哮着，拔出一把生锈的匕首
I'm going to put you down like a rabid dog!,我要像打死疯狗一样干掉你！
Let's be civil about this!,我们文明点解决这事！
"You see a figure, thrashing violently at something, obscured by the low fog",你看到一个人影，正猛烈地击打着什么东西，被低矮的雾气遮住
"Whatever this person is doing, it's producing loud crunching, wet squelches, and a stream of curses",不管这人在做什么，都发出了响亮的嘎吱声、湿漉漉的啪叽声和一串咒骂
Move closer,靠近些
You see the scene for what it is,你看清了眼前的景象
"Roland, soaked through and spattered with ichor, is laying waste to a number of grotesque looking creatures with a piece of driftwood",罗兰浑身湿透，溅满污血，正用一根浮木痛击一群奇形怪状的生物
He snarls like a wounded beast and his eyes are black with rage,他像受伤的野兽般咆哮，双眼因暴怒而发黑
"As the last of the horrid beasts falls twitching back into the shallows, Roland snaps his gaze to you - dead eyes staring at some distant point on the horizon behind you",当最后一只可怖的怪物抽搐着倒回浅滩时，罗兰猛地将目光转向你——死寂的双眼盯着你身后地平线上的某个远点
"Eventually, the tension drains from his muscles, and he lowers his makeshift weapon",终于，他肌肉中的紧张感消散了，放下了临时武器
Thought I was carrion they did,他们以为我是腐肉
I nearly was,我差点就是了
I didn't think you'd make it,我没想到你能活下来
"Seems I've got a few lives left in me, for all they're worth",看来我还剩几条命，不管它们还值多少
Roland sighs deeply and slumps down onto a nearby rock,罗兰深深叹了口气，瘫坐到附近的一块岩石上
You tried to save me,你试图救我
You bloody idiot,你这个该死的白痴
Not exactly the thanks I was expecting,这可不是我期待的道谢方式
The mission needs you,任务需要你
Was half hoping I wouldn't,我本来有点希望自己没被救
"He looks around at the driftwood and chunks of flesh, bobbing around your ankles",他环顾四周，看着浮木和肉块在你脚踝周围漂荡
It's about time I payed my debts,是时候偿还我的债了
You wanted to die?,你想死？
I'm counting on you to get this job done,我指望你完成这趟活
I think it's best we part ways,我觉得我们最好分道扬镳
There's no room for being a bloody hero in work like this,在这种活计里，没有当什么狗屁英雄的余地
"It's just shit, blood, and bad men doing worse things to others",只有烂事、鲜血，和坏人对着别人做更坏的事
It's about time I paid my debts,是时候偿还我的债了
"And yet, here we are",然而，我们却在这里
You sound like you didn't want to be saved,你听起来好像不想被救
Spoken like a true mercenary!,说得真像个十足的雇佣兵！
There might be hope for one of us after all,我们中或许终究还有人有希望
"Well, now there's work to be done",好了，现在有活要干了
What do you mean?,你什么意思？
As you say,随你怎么说
But heed this: if you want to survive you need to drop the bloody heroics,但听好了：如果你想活下去，就得丢掉那该死的英雄主义
This business makes your hands dirty - and nothing gets them clean again,这行当会弄脏你的手——而且再也洗不干净
Trust me on that,相信我这话
"Speaking of which, I suppose I still work for you",说到这个，我想我还在为你干活
We should get going,我们该动身了
I'm counting on you,我指望你了
Let's get going,我们出发吧
Roland looks out across the uncaring sea,罗兰眺望着冷漠无情的大海
Not many get to be my age in our line of work,干我们这行的，没几个人能活到我这个岁数
The things that I've seen - that I've done,我见过的——我做过的那些事
Memories like that prey upon you,那样的记忆会折磨你
"Like bloody wolves circling a camp, with the fire dying out",就像该死的狼群围着营地，篝火渐渐熄灭
"Second you let your guard down, they pounce",你一放松警惕，它们就会扑上来
"Your time isn't over yet, old man",你的时辰还没到，老家伙
Why don't you retire?,你为什么不退休？
So would you rather I'd let you die?,那你宁愿我让你死掉？
"I tried, once",我试过，一次
The quiet only made the memories louder,安静只会让记忆更喧嚣
"You wait, expecting Roland to elaborate",你等待着，以为罗兰会详细说明
He merely stares blanky ahead,他只是茫然地盯着前方
We need to be on our way,我们得上路了
No I,不，我
Rolands words catch in his throat,罗兰的话哽在喉咙里
He thinks for a moment and then looks up at you with a determined look,他思索片刻，然后抬起头，带着坚定的神情看着你
